2735	uradnica
2744	prav
2744	v redu
2744	OK
2744	potrditi
2744	sprejeti
2745	orkester
2751	Avstralija
2752	Avstrija
2781	motorno kolo
2781	motorno vozilo
2787	samodejen
2795	automatika
2814	plašč
2814	površnik
2814	presežek
2814	pretiran
2814	čezmeren
2814	prekomeren
2862	(old boy) diplomiranec
2862	bivši član {kluba ipd.}
2870	odprto
2870	odpreti
2870	odprtje
2955	nafta bencin kurivo
3022	pisarna
3082	strojni delavec
3082	operator
3102	orientacija
3102	uvodni sestanek za nove člane
3102	sodelavce ipd.
3115	Olimpijski
3115	olimpijske igre
3118	organ
3126	pomaranča
3126	pomarančni
3126	oranžen
3148	na spletu online
3148	na zvezi
3156	avtomobil
3156	avto
3168	zavesa ( iz angl. curtain )
3168	zavesa (iz angl. zavesa)
3179	kartica
3179	kartonček
3179	karta
3179	voščilnica
3179	vizitka
3184	nagelj
3194	preproga
3239	koktejl
3245	šumenje
3245	šelestenje
3270	kaseta
3270	kasetni trak
3282	katalog
3288	rez rezanje
3288	rez
3288	rezati
3288	striženje
3291	skodelica
3291	pokal
3291	kupa
3295	par
3301	kategorija
3301	vrsta
3301	razred
3306	Katoličan katoliški
3306	katolik
3318	platnica
3318	naslovnica
3318	ovitek
3318	pokrivanje
3318	branjenje
3318	zavitek
3351	povratek
3351	vrnitev
3353	fotoaparat
3357	snemalec
3357	kameraman
3357	kamerman
3366	barva
3366	ovratnik
3382	karaoke (petje s posneto spremljavo)
3409	kultura
3412	zdravstveni arhiv
3412	zdravstvena mapa
3412	zdravstvena kartoteka
3412	zdravniški izvidi
3422	curry ( indijska začimba )
3427	koledar ( iz angl. calendar )
3435	kalorija
3435	kalorije
3452	goljufanje (v šoli)
3452	prepisovanje
3485	dekle
3485	punca
3485	ljubica
3490	vodnik vodič
3490	turistični vodič
3492	knjižni vodnik
3492	vodič
3505	plin ( iz angl. gas )
3523	bencin ( iz angl. gasoline )
3524	bencinska črpalka
3524	bencinska postaja
3532	žvečilni gumi
3532	žvečilka
3535	steklo
3548	garaža
3552	glas zvona
3552	zvonenje
3588	ključne besede ( ang. keyword ）
3604	kuhinja
3630	plačilna kartica
3630	bančna kartica
3630	gotovinska kartica
3638	ujem
3638	prijem
3638	trik
3638	ulov
3668	kapitan
3670	zelje
3685	prekinitev
3685	preklic
3685	razveljavitev
3685	odpovedati
3693	univerzitetno območje
3693	kampus
3697	tabor
3697	taborišče
3697	kamp
3697	šotorjenje
3697	taborjenje
3728	krščanstvo
3735	(Msr) kilogramov
3735	kilometrov
3735	kilogram
3735	kilometer
3736	kilogram
3738	kilometer
3751	kitara
3780	skupina banda
3794	klimatizacija
3794	posoda za hlajenje
3794	hladilnik
3794	hladilna naprava
3809	kviz
3832	piškot
3832	keks
3856	klasičen
3856	klasika
3856	klasičen
3856	klasična glasba
3861	razred (šolski) ［学級］
3861	skupina 【程度】
3883	klub
3896	kemična čistilnica
3896	kemično čiščenje
3899	krema
3899	smetana
3930	Božič
3972	žerjav
3972	zidarski žerjav
4066	športno igrišče
4066	igrišče
4074	kozarec
4074	steklo
4074	očala
4074	trava
4091	graf
4109	(Msr) gramov
4109	gramov
4112	žleza
4112	velik
4112	pomemben
4112	zemljišče
4112	tla
4123	zeleno
4123	naravi prijazno
4155	skupina
4171	siv
4204	torta
4204	kolač
4206	zaboj 【箱】
4206	primer
4206	okoliščine 【場合。状況】
4206	zadeva
4250	igra
4290	proga
4290	tečaj
4290	predavanje
4290	smer
4298	trener
4307	plašč
4307	igrišče (športno)
4307	dirkališče
4308	vrv
4308	vez
4308	tetiva
4308	akord
4308	šifra
4308	koda
4317	kot
4324	kava
4338	kola
4339	zbor
4390	kovanec
4393	omarica s ključi
4409	izdatek
4456	kopija
4456	fotokopija
4456	narediti kopijo
4456	kopirati
4469	reklama reklamn spot oglas
4495	komunikacija
4518	komentar
4518	razlaga
4545	kolekcija
4545	poprava
4545	zbirka
4545	zbiranje
4545	grajanje
4545	popravilo
4570	natečaj
4572	cement
4583	koncert
4616	koncentričen
4616	privolitev
4616	električna vtičnica
4621	kontakt
4621	kontaktna leča
4622	kontaktna leča
4622	kontakne leče
4636	tekmovanje
4652	kontrast
4656	preverjanje kontrola
4656	kontrola
4656	pregled
4656	nadzorstvo
4683	kompas
4696	min market
4703	računalnik
4740	kompleks
4783	Golden Week
4783	(dobesedno) zlati teden
4783	prazniki od 29. aprila do 3. maja
4783	teden počitnic ob koncu aprila in začetku maja
4805	lepilo gumi radirka
4805	radirka
4809	golf
4831	krog
4844	strežba
4844	usluga
4844	služba
4844	zastonj dodatek
4844	servis
4844	podpora
4893	kolo
4893	kolesariti
4893	krog
4918	mera
4918	velikost
4918	konfekcijska številka
4953	sirena
4953	morska deklica
4969	Saudska Arabija
5086	"špricati pouk"
5086	lenariti
5086	(pog.) špricati (šolo, delo)
5110	solata
5120	uslužbenec
5120	uradnik
5120	pisarniški delavec
5120	bel ovratnik
5120	nameščenec
5147	hvala (thank you)
5152	sončna očala
5161	Božiček (Santa Claus)
5161	Božiček
5167	sandala
5174	sendvič
5192	primer
5192	vzorec
5233	letni čas
5243	rjuha
5246	zgoščenka CD
5246	zgoščenka
5246	CD
5255	varnostni pas (v avtu ipd. )
5326	sistem
5357	chic
5378	scenarij
5421	tehnični svinčnik
5421	oster, ošiljen svinčnik
5433	oknica
5433	žaluzija
5433	zaslon, zaslonka (fot.)
5441	srajca
5466	prha
5466	tuš
5475	pranje las
5478	čevlji
5501	predstava
5501	šou
5507	kratka frizura
5539	šok
5539	pretres
5539	udarec
5539	trčenje
5539	pretresen
5539	šokiran
5539	trk
5548	nakupovanje
5548	nakupovanje po trgovinah
5554	trgovina
5555	Chopin
5562	nadaljevanka
5562	serija
5562	vrsta
5579	cilinder
5607	Singapor
5655	simbol
5659	simpozij (iz angl. simpozij)
5659	simpozij
5665	kavbojke
5671	močno bombažno blago za kavbojke
5671	jeans
5684	letalo
5684	reaktivno letalo
5742	novinar
5743	novinarstvo
5770	džez
5796	Japonska
5805	marmelada
5805	džem
5805	marmelada
5805	džem
5805	gneča
5819	jopič
5819	suknjič
5819	jopica
5821	skok
5823	jumbo
5823	Jumbo Jet (letalo)
5827	žanr
5827	zvrst
5830	sok
5830	sadni sok {ne samo pomarančni!}
5867	trim
5867	tek
5867	jogging
5895	obleka (formalna)
5895	(moška) obleka
5895	(ženski) kostim
5896	kovček
5896	ročni kovček
5897	samopostrežna trgovina
5897	supermarket
5917	supermarket
5917	trgovina
5926	juha
5940	stikalo
5940	preklopiti
5961	krilo
5962	šal
5991	smučanje
6000	smučišče
6035	šola
6084	kotalke
6084	drsalke
6084	rolke
6084	drsanje
6084	kotalkanje
6093	urnik
6093	program
6093	tabela
6124	zvezdnik
6124	zvezda
6124	znana osebnost
6139	začetek
6139	začetek
6139	start
6139	odhod
6153	slog stil
6153	stil
6160	studio
6160	atelje
6190	stojnica
6190	kabina 【観覧度。台】
6190	stanje
6190	položaj
6201	para
6217	stevardesa
6227	oder
6256	hifi stolpec
6268	stavka
6269	peč
6269	štedilnik
6269	grelna naprava
6285	hlačne nogavice
6285	dolga nogavica
6295	zaustavitev
6295	stop
6295	ustaviti
6295	ustavitev
6303	stavka
6331	stres
6331	napor
6331	pritisk
6336	slamica
6336	slama
6336	slamnata bilka
6342	stroboskop
6342	bliskavica
6373	vohun
6392	ključ (za vijake in matice)
6399	napovedovalec
6399	govorec
6399	govornik
6399	zvočnik
6401	govor
6405	hitrost
6433	žlica
6443	vzmet
6443	pomlad
6449	sprej
6449	razpršilec
6454	vesolje
6454	prostor
6479	poseben
6479	izjemen
6493	šport
6497	športni avtomobil
6499	športni klub
6527	ostroumen
6527	bister
6527	razumen
6527	prebrisan
6527	zvit
6527	pretkan
6527	vitek
6527	eleganten
6527	moden
6534	brez zaprek
6534	miren raven gladek
6538	smog
6542	diapozitiv
6542	drsalnica
6542	drseti
6544	širok ohlapn hlače
6544	dolge hlače
6555	copat
6556	zdrs 【滑る】
6556	prevleka
6556	žensko spodnje perilo
6556	kombineža
6556	žensko vrhnje ali spodnje krilo
6556	spodrsniti
6556	spodrsljaj
6561	drget srh
6561	drget
6561	pretresti
6561	trepetati
6575	Slovenija
6589	hlače
6590	pulover
6590	majica
6590	jopa
6596	razprodaja
6599	prodajalec
6610	sekcija
6610	odsek
6610	del
6610	prerez
6618	seks
6618	spolnost
6618	spolno občevanje
6621	komplet (angl. set)
6621	nastaviti
6621	serija
6621	set (pri tenisu)
6621	zbirka
6621	klika
6621	set
6631	cement
6639	samopostrežba
6647	obred
6647	slovesnost
6652	občutek (za red
6652	pisanje itd..)
6652	zdrava pamet
6652	smisel
6652	čut
6655	center (ustanova)
6655	središče
6655	sredina
6655	težišče
6657	(Msr) centimetrov
6657	centimeter
6657	centimetrov
6658	centimeter
6665	seminar
6667	želatina
6667	žolca
6667	hladetina
6667	žele
6673	omaka ali začimba
6673	vir
6687	nogavice
6687	kratka nogavica
6692	zofa
6692	kavč
6692	divan
6693	mehek
6693	blag
6693	mehak
6693	nežen
6693	prijazen
6703	solo
6703	samostojno
6726	naziv
6726	naslov
6727	tipkarica
6727	tipkar
6729	tip
6729	vrsta 【型】
6729	pisalni stroj
6730	pisalni stroj
6732	kronometer
6732	merilec časa
6732	štoparica
6733	časovni omejitev
6733	časovni termin
6733	razpored
6734	čas
6741	časovno
6744	pnevmatika
6744	zračnica
6745	ploščica
6748	mesto
6749	brisača
6751	taksi
6760	dotik
6760	tip
6773	dar
6773	talent
6774	stolp
6774	trdnjava
6776	tanker
6801	dinamit
6809	diamant
6810	kazalo
6810	številčnica
6810	zavrteti številko
6810	številka
6816	padec 【倒れる】
6816	dol
6816	spodaj
6816	navzdol ［倒れる］
6828	podvojiti se
6828	združit se
6828	podvojen
6828	imeti dvojno
6829	dvojni
6829	dvojen
6829	dvojno
6832	jez
6832	nasip
6842	ples
6842	plesati
6845	odlagališče (za smeti)
6845	smetišče
6848	sir
6851	moštvo
6851	skupina
6851	tim
6852	skupinsko delo
6857	veriga
6866	preveriti
6866	označiti
6876	sprememba
6879	piščanec
6883	vstopnica
6883	vozovnica karta
6883	vozovnica
6898	zvonec
6898	zvonjenje
6898	pritrkavanje
6898	zvonenje
6905	kanal
6905	prekop
6905	struga
6905	morski rokav
6909	izziv
6909	sprejeti izziv 
6909	drzniti si
6911	možnost
6912	šampion
6912	prvak
6912	as
6920	tulipan
6929	čokolada
6943	dvoposteljna soba
6955	miza
6967	trak
6967	posnetek
6972	magnetofon
6972	kasetofon
6972	magnetofon
6974	tema
6974	tematika
6974	predmet obravnave
6993	papirnati robček
6993	toaletni papir
6993	papirnat robček
6994	papirnat robček
7008	besedilo
7008	tekst
7008	učbenik
7022	tehnika
7041	tehnologija
7049	preverjanje znanja
7049	test
7049	test
7069	tenis
7072	teniško igrišče
7110	teleks
7114	televizija
7129	telefonska kartica
7165	šotor
7172	tempo
7172	ritem
7177	podatki
7200	zmenek
7200	randi
7200	datum
7312	dekoracija
7312	okras
7320	dizajn
7320	oblikovanje design
7320	dizajn
7320	oblika
7320	izgled
7320	stil
7320	oblikovanje
7358	skica
7358	oris
7358	skicirati
7358	risba
7382	veleblagovnica
7382	oddelek
7409	neosnovane govorice
7409	napačne govorice
7409	demagoška propaganda
7417	demonstracija
7417	protest
7425	predstavitev
7425	demonstracija
7425	prikaz
7425	protest
7466	popečen kruh
7466	toast
7490	ton
7490	zvok
7490	glas
7492	stranišče
7498	toaletni papir
7510	vrh
7510	vrhunski
7510	prvorazredno
7510	najpomembnejše
7510	najboljše
7546	paradižnik
7593	težave
7616	tranzistor
7635	igrati karte
7635	igranje kart
7697	učenje
7697	treniranje
7697	trening
7697	urjenje
7746	tunel
7746	predor
7752	krof
7762	vrata
7790	dokument
7792	doktor
7818	suh
7818	suho
7821	kemični čiščenje
7821	kemično čiščenje
7828	voznik
7828	šofer
7828	izvijač
7830	izlet z avtom (angl. drive)
7830	vožnja
7830	izlet z avtom
7830	vožnja z avtomobilom
7831	drive in
7831	dovoz
7853	televizijska serija
7853	drama
7876	dril
7876	mehanično vežbanje
7876	vrtalnik
7876	sveder
7876	vrtalka
7876	vaja
7878	dolar
7878	lutka
7894	obleka
7934	nočna tekma
7934	tekma pod lučmi
7949	nož
7953	najlon
8019	prtiček
8037	nesmisel
8037	nesmisel (an)
8039	število
8039	številka
8039	registracijska tablica
8047	potrebe
8060	biti nasmejan
8060	nasmehniti se
8079	novo
8091	novice
8132	New York
8145	odtenek
8145	niansa
8173	ime
8201	neon
8204	(fotografski) negativ
8209	kravata
8225	ogrlica
8236	mreža
8236	omrežje
8267	zvezek
8267	zapiski
8279	Nobelova nagrada
8295	nevroza
8295	živčni zlom
8308	(po)trkati
8308	udarec
8308	sunek
8308	trkanje
8308	trkati
8344	strokovna literatura
